ID,Basket
8430,"grapes,liquor (appetizer),waffles"
8431,"tropical fruit,root vegetables,other vegetables,napkins"
8432,yogurt
8433,"hamburger meat,root vegetables,yogurt,whipped/sour cream,sliced cheese,pasta,soda,nut snack,waffles"
8438,berries
8439,canned beer
8440,citrus fruit
8441,"rolls/buns,soda"
8442,"rolls/buns,soda,detergent"
8446,"citrus fruit,whole milk,yogurt,whipped/sour cream,cat food,specialty chocolate,female sanitary products"
8448,"beef,root vegetables,curd,dessert,waffles,dish cleaner"
8449,waffles
8450,"whole milk,salty snack"
8452,"whole milk,soda,cleaner"
8454,"processed cheese,brown bread"
8455,"sausage,root vegetables"
8457,bottled beer
8459,"chicken,other vegetables"
8461,"finished products,pip fruit,yogurt,chocolate"
8468,"frozen vegetables,seasonal products,hygiene articles,newspapers"
8469,"hamburger meat,soda,rum,pot plants"
8470,"frankfurter,meat,other vegetables,mustard,bottled beer,detergent"
8471,"yogurt,rolls/buns"
8472,"other vegetables,yogurt,whipped/sour cream,waffles"
8474,"sausage,berries,curd,whipped/sour cream,long life bakery product,specialty bar"
8475,"rolls/buns,soda"
8478,"whole milk,hard cheese,bottled beer"
8479,"bottled beer,liquor"
8482,soda
8483,"tropical fruit,pip fruit"
8485,"frozen dessert,soda"
8486,"beef,root vegetables,white wine,shopping bags"
8487,"frankfurter,sausage,Instant food products"
8489,"pip fruit,berries,root vegetables,whole milk,curd,whipped/sour cream,soft cheese,frozen vegetables,pastry"
8491,"frankfurter,sausage,pastry"
8493,"ice cream,white bread,candles"
8494,"tropical fruit,dishes"
8500,"grapes,berries,butter milk,yogurt,pot plants"
8502,"pip fruit,ice cream,bottled water,soda,fruit/vegetable juice,bottled beer"
8503,"chewing gum,chocolate,specialty chocolate"
8504,"frankfurter,chicken,citrus fruit,root vegetables,packaged fruit/vegetables,domestic eggs,brown bread,artif. sweetener,bottled water,waffles,napkins"
8506,"frankfurter,citrus fruit,tropical fruit,yogurt,bottled water"
8507,"sausage,whole milk,rolls/buns"
8508,"meat,tropical fruit,butter,yogurt,soft cheese,cat food,bottled water,specialty chocolate,dish cleaner,napkins,shopping bags"
8509,domestic eggs
8512,ice cream
8513,whole milk
8515,"long life bakery product,detergent"
8517,white wine
8523,"coffee,shopping bags"
8524,specialty bar
8525,popcorn
8528,"pork,citrus fruit,root vegetables,whole milk,dessert,yogurt,frozen fish,margarine,pickled vegetables,chocolate,candy"
8529,"tropical fruit,whole milk,chocolate,newspapers"
8531,"other vegetables,sliced cheese,hard cheese,rolls/buns,pastry"
8532,"sausage,pork,beef,tropical fruit,root vegetables,onions,other vegetables,UHT-milk,sliced cheese,mustard,ketchup,bottled water,soda,waffles,chocolate marshmallow,bathroom cleaner,napkins,newspapers"
8534,"sausage,pip fruit,other vegetables,whole milk,hard cheese,rolls/buns,canned vegetables,candy,napkins"
8536,"whole milk,frozen meals,ice cream"
8537,"other vegetables,frozen vegetables,ice cream"
8538,"frankfurter,curd,soda"
8540,"cat food,soda,specialty chocolate"
8541,"dog food,bottled water,liquor,dish cleaner"
8543,"dessert,canned beer"
8548,"chicken,beef,other vegetables,whole milk,UHT-milk,frozen vegetables,pasta,vinegar,baking powder,detergent,cleaner,house keeping products"
8549,"butter milk,rolls/buns"
8550,"coffee,soda,chocolate marshmallow"
8551,"frozen meals,ice cream,brown bread"
8552,salty snack
8554,"white bread,white wine"
8556,"tropical fruit,bottled water"
8557,prosecco
8561,butter
8566,"whole milk,soft cheese,rolls/buns,prosecco,napkins,pot plants"
8567,"canned beer,red/blush wine"
8568,"tropical fruit,white bread,spices,Instant food products"
8570,sweet spreads
8573,"sausage,pork,tropical fruit,other vegetables,butter milk,UHT-milk,soda"
8574,canned beer
8575,"coffee,bottled water,canned beer,napkins"
8576,pork
8583,"frozen dessert,bottled water,soda,bottled beer"
8585,"citrus fruit,whole milk,yogurt,rolls/buns,bottled water"
8588,canned beer
8589,"whole milk,baking powder,bottled water,newspapers"
8590,"chicken,grapes,whole milk,yogurt,rolls/buns,bottled water,fruit/vegetable juice,bottled beer,chocolate,napkins"
8591,"whole milk,dessert"
8593,"citrus fruit,curd,sliced cheese,bottled water,napkins"
8595,"rolls/buns,canned beer"
8599,"citrus fruit,tropical fruit,pip fruit,onions,other vegetables,whole milk,yogurt,frozen fish,long life bakery product,newspapers,pot plants"
8600,"margarine,candles,newspapers"
8603,"root vegetables,other vegetables,whole milk,flour"
8606,"whipped/sour cream,rolls/buns,pastry,bottled water"
8609,"pip fruit,other vegetables,whole milk,domestic eggs,pastry,pasta,soups,dish cleaner"
8610,"beef,root vegetables,other vegetables,whipped/sour cream,rolls/buns,bottled beer"
8613,processed cheese
8615,"sausage,chicken,beef,citrus fruit,tropical fruit,root vegetables,onions,herbs,other vegetables,whole milk,butter,curd,yogurt,frozen meals,domestic eggs"
8616,"bottled water,bottled beer,specialty bar"
8617,newspapers
8618,canned beer
8619,"tropical fruit,dessert,yogurt,UHT-milk,domestic eggs,rolls/buns,brown bread,canned vegetables,meat spreads,cake bar,chocolate,specialty chocolate"
8621,pip fruit
8622,"beverages,rolls/buns"
8623,"soda,fruit/vegetable juice,long life bakery product"
8624,newspapers
8626,"tropical fruit,whole milk,white bread,long life bakery product,napkins"
8630,"rolls/buns,canned fish,soda,newspapers"
8631,"semi-finished bread,fruit/vegetable juice,newspapers"
8633,"sausage,tropical fruit,condensed milk,soda,specialty chocolate"
8635,"condensed milk,coffee"
8636,yogurt
8637,"frankfurter,sausage,meat,turkey,other vegetables,whipped/sour cream,brown bread,margarine,bottled beer"
8638,"turkey,citrus fruit,pip fruit,herbs,butter,frozen vegetables,brown bread,semi-finished bread"
8639,"beef,citrus fruit,whole milk,yogurt,rolls/buns,bottled water"
8640,"rolls/buns,red/blush wine"
8641,"whole milk,pastry"
8642,"berries,other vegetables,whole milk,yogurt,whipped/sour cream,frozen vegetables,margarine,newspapers,flower (seeds)"
8644,"meat,root vegetables,other vegetables,whole milk,brown bread,pastry,artif. sweetener,newspapers"
8645,"pip fruit,sliced cheese,rolls/buns,canned beer,shopping bags"
8647,canned beer
8648,"sausage,grapes,whole milk,seasonal products"
8653,"root vegetables,sugar,cat food"
8654,sliced cheese
8659,"sausage,meat,grapes,root vegetables,other vegetables,rolls/buns,canned beer"
8661,"frankfurter,grapes,yogurt,cream cheese ,frozen potato products,rolls/buns,meat spreads,bottled water,soda,chewing gum"
8664,"whole milk,rolls/buns,canned beer"
8669,napkins
8671,"yogurt,pet care"
8672,"meat,tropical fruit,vinegar,spices,cling film/bags"
8674,pastry
8675,"liver loaf,pork,other vegetables,whole milk,rolls/buns,coffee,soda,napkins,dishes"
8677,"pork,citrus fruit,pip fruit,root vegetables,whole milk,frozen dessert,rolls/buns,oil,coffee,bottled beer"
8678,"pork,beef,tropical fruit,root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,processed cheese,frozen vegetables,frozen dessert,rolls/buns,semi-finished bread,zwieback,margarine,sugar,Instant food products,canned fish,bottled water,bottled beer,snack products,waffles,chocolate marshmallow,hygiene articles"
8679,"beverages,cake bar"
8681,"pip fruit,whole milk,domestic eggs"
8684,"tropical fruit,other vegetables,whole milk,yogurt,cream cheese ,curd cheese,domestic eggs,sugar,fruit/vegetable juice,napkins"
8685,newspapers
8687,"whole milk,UHT-milk,chocolate,newspapers,shopping bags"
8688,"butter,UHT-milk,domestic eggs,waffles"
8689,"pip fruit,brown bread"
8690,"frankfurter,sausage,root vegetables,rolls/buns,pickled vegetables,newspapers"
8693,"turkey,citrus fruit,pip fruit,root vegetables,onions,other vegetables,whole milk,butter,spices,bottled water,bottled beer"
8695,"tropical fruit,pip fruit,root vegetables,other vegetables,whole milk,processed cheese,domestic eggs,brown bread,roll products ,cat food,bottled beer,house keeping products"
8696,"sausage,rolls/buns,pastry,cat food"
8701,"turkey,tropical fruit,grapes,root vegetables,other vegetables,butter,whipped/sour cream,beverages,processed cheese,oil,baking powder,pudding powder,long life bakery product"
8702,specialty chocolate
8704,"beef,rolls/buns"
8705,"berries,whole milk,flour,sugar,soda"
8706,kitchen utensil
8709,"chicken,pork,whole milk,whipped/sour cream,coffee"
8710,"whole milk,butter,yogurt,brown bread,bottled water,soda,fruit/vegetable juice,long life bakery product,newspapers"
8711,"brown bread,pastry,long life bakery product"
8712,"frankfurter,citrus fruit,whole milk,butter,yogurt,frozen vegetables,frozen meals,ice cream,rolls/buns,popcorn,chocolate marshmallow"
8714,"pip fruit,herbs,other vegetables,whole milk,curd,whipped/sour cream,rum,napkins,house keeping products,shopping bags"
8716,hygiene articles
8717,"frankfurter,root vegetables,whole milk,butter,curd,domestic eggs,brown bread,flour,pickled vegetables,house keeping products"
8720,"chicken,citrus fruit,other vegetables"
8722,"ham,grapes,berries,hard cheese,processed cheese,snack products,long life bakery product,waffles,female sanitary products,pot plants,shopping bags"
8723,"canned beer,specialty bar"
8724,"grapes,white wine,dishes"
8725,"hamburger meat,herbs,other vegetables,butter,whipped/sour cream,soda,dish cleaner,cleaner"
8727,"rolls/buns,brown bread"
8729,"beef,other vegetables,newspapers"
8733,"frankfurter,sausage,liver loaf,citrus fruit,pip fruit,onions,yogurt,domestic eggs,brown bread,oil,fruit/vegetable juice"
8737,cream cheese 
8738,"bottled beer,shopping bags"
8740,rolls/buns
8741,"finished products,whole milk,rolls/buns,salty snack,cake bar,chocolate,candy,newspapers"
8742,"sausage,beef,pip fruit,grapes,root vegetables,other vegetables,whole milk,curd,butter milk,yogurt,sliced cheese,cream cheese ,specialty cheese,frozen meals,white bread,pastry,candy"
8747,"grapes,root vegetables,other vegetables,domestic eggs"
8748,whole milk
8749,"beef,yogurt,margarine"
8752,"chicken,tropical fruit,other vegetables,whole milk,soft cheese,frozen vegetables,chocolate"
8754,"liver loaf,root vegetables,other vegetables"
8756,"citrus fruit,tropical fruit,other vegetables,whole milk,butter,curd,yogurt,sliced cheese,spread cheese,rolls/buns,semi-finished bread"
8757,"turkey,yogurt,rolls/buns,pastry,margarine,bottled water,soda,fruit/vegetable juice,canned beer"
8758,"sausage,pip fruit,other vegetables,yogurt,hard cheese,domestic eggs,rolls/buns,bottled water,newspapers"
8759,"beverages,pastry,soda,misc. beverages,chocolate marshmallow"
8760,"mayonnaise,tidbits,rolls/buns,bottled water,soda,cake bar"
8761,rolls/buns
8762,"chicken,pork,beef,whole milk,curd,soft cheese,processed cheese,frozen potato products,rolls/buns,popcorn"
8766,"ham,pork,white bread,candy"
8769,"soda,chocolate,specialty bar,napkins"
8775,"frankfurter,chicken,citrus fruit,root vegetables"
8776,"pork,other vegetables,whole milk,brown bread,pastry,sugar"
8779,yogurt
8780,salty snack
8781,"rolls/buns,house keeping products,light bulbs"
8783,"beef,packaged fruit/vegetables,pot plants"
8784,"meat,beef,other vegetables,butter,frozen fish,bottled water,napkins"
8787,"chicken,beef,rolls/buns,instant coffee"
8789,"pastry,soda,shopping bags"
8791,"beverages,popcorn"
8794,"pastry,canned beer,salty snack,long life bakery product,specialty chocolate,candy,candles"
8795,"sausage,beef,whipped/sour cream,rolls/buns,salt,Instant food products,soda,softener"
8798,salty snack
8799,"whole milk,bottled beer,newspapers"
8801,salty snack
8802,"canned beer,shopping bags"
8803,"chicken,beef,flour,salty snack"
8804,"bottled beer,shopping bags"
8806,"pip fruit,grapes"
8810,soda
8812,newspapers
8813,"sausage,pork,hamburger meat,tropical fruit,pip fruit,whole milk,yogurt,sliced cheese,frozen vegetables,white bread,dog food,coffee,bottled water,fruit/vegetable juice,long life bakery product,specialty chocolate,specialty bar,chocolate marshmallow,hygiene articles,pot plants"
8814,"frozen meals,cat food,hair spray"
8816,tropical fruit
8817,"whole milk,bottled water,soda,canned beer"
8818,"ice cream,bottled water,soda"
8819,"processed cheese,soda,shopping bags"
8821,newspapers
8822,"beef,tropical fruit,root vegetables,other vegetables,yogurt,condensed milk,sliced cheese,specialty cheese,mayonnaise,cat food,liquor,salty snack,nut snack,napkins,dishes,shopping bags"
8823,"grapes,popcorn"
8824,"pip fruit,whole milk,dessert,margarine,chocolate marshmallow"
8826,bottled beer
8827,"pork,onions,whole milk,butter,curd,bottled water,soda,misc. beverages,popcorn,chocolate,napkins"
8831,"chicken,root vegetables,whole milk,pastry,candy"
8834,"yogurt,zwieback,soda,chocolate marshmallow,shopping bags"
8837,"citrus fruit,margarine"
8838,"frankfurter,meat,hamburger meat,berries,whole milk,butter,pasta,honey,coffee,fruit/vegetable juice,napkins"
8839,"whipped/sour cream,salt"
8840,"bottled water,napkins"
8842,"frankfurter,processed cheese"
8844,"frankfurter,whole milk,soda,syrup,female sanitary products"
8845,candy
8846,"other vegetables,cream cheese ,frozen fruits,frozen fish,domestic eggs,rolls/buns,margarine,cereals,pickled vegetables,canned fish,dog food,salty snack,specialty chocolate,dental care,kitchen towels,shopping bags"
8850,"pork,whole milk,soda,canned beer,salty snack,chewing gum,candy"
8851,"root vegetables,other vegetables"
8853,misc. beverages
8854,whole milk
8855,"other vegetables,whole milk,napkins"
8856,"beef,whipped/sour cream"
8857,"sausage,beef,berries,root vegetables,other vegetables,whole milk,butter,sliced cheese,rolls/buns,white bread,brown bread,pastry,jam,soda,fruit/vegetable juice,syrup,chocolate,dish cleaner,dental care,napkins,newspapers"
8858,"frankfurter,pasta,bottled beer"
8861,other vegetables
8863,"other vegetables,cream cheese "
8865,"frankfurter,ham,chicken,pork,root vegetables,other vegetables,dessert,cream cheese ,rolls/buns,cat food,bottled water,shopping bags"
8867,"grapes,butter,rum"
8868,canned beer
8870,"citrus fruit,domestic eggs,bottled water,soda"
8871,"whole milk,newspapers"
8873,"yogurt,bottled beer"
8874,"tropical fruit,berries,root vegetables,other vegetables,butter,yogurt,UHT-milk,domestic eggs,margarine,bottled water,soda,salty snack,newspapers"
8875,tropical fruit
8877,"hamburger meat,rum,red/blush wine"
8878,newspapers
8879,specialty chocolate
8882,"beef,hamburger meat,berries,root vegetables,onions,other vegetables,dessert,yogurt,frozen meals,rolls/buns,sugar,cat food,soda,fruit/vegetable juice,salty snack,popcorn,cake bar"
8883,"sausage,chicken,pip fruit,grapes,berries,root vegetables,onions,other vegetables,whole milk,butter,whipped/sour cream,ice cream,rolls/buns,margarine,mustard,ready soups,bottled water,canned beer,skin care,hygiene articles"
8884,"yogurt,white wine"
8886,ice cream
8887,"frankfurter,sausage,chicken,other vegetables,whole milk,curd,semi-finished bread,candy,detergent"
8888,"hamburger meat,frozen vegetables,frozen meals,domestic eggs"
8891,"sausage,hamburger meat,other vegetables,yogurt,sliced cheese,brown bread,sugar,fruit/vegetable juice,canned beer,cleaner,bathroom cleaner,napkins,newspapers"
8892,"pork,tropical fruit,pip fruit,root vegetables,frozen dessert,rolls/buns,margarine,seasonal products,napkins,dishes"
8894,"ham,meat,tropical fruit,pip fruit,other vegetables,yogurt,UHT-milk,processed cheese,white bread,semi-finished bread,oil,margarine,pickled vegetables,coffee,soda,liquor (appetizer),napkins,light bulbs"
8895,"other vegetables,butter,rolls/buns,flower (seeds)"
8898,dishes
8899,"pork,other vegetables"
8901,"whole milk,waffles"
8903,"yogurt,pickled vegetables,soda,fruit/vegetable juice,bottled beer,salty snack"
8905,"pip fruit,chocolate marshmallow"
8906,"sausage,tropical fruit,root vegetables,herbs,whole milk,roll products ,oil"
8908,"beef,yogurt,white bread,flour,soda,fruit/vegetable juice,bottled beer,brandy,cooking chocolate"
8910,"frankfurter,frozen potato products,pastry,bottled water,bottled beer"
8911,"dessert,canned beer"
8915,"pip fruit,specialty bar"
8920,pip fruit
8922,soda
8927,"frankfurter,tropical fruit,grapes,other vegetables,rolls/buns,white bread,soda,syrup,canned beer,long life bakery product,candy,rubbing alcohol,cling film/bags"
8929,"berries,beverages,canned beer,shopping bags"
8930,"sausage,citrus fruit,tropical fruit,berries,root vegetables,other vegetables,condensed milk,curd cheese,roll products ,pasta,oil,coffee,soda,fruit/vegetable juice,bottled beer,abrasive cleaner,bathroom cleaner,napkins"
8931,salty snack
8932,"frankfurter,meat,citrus fruit,pip fruit,other vegetables,whole milk,yogurt,sliced cheese,canned beer,house keeping products"
8933,"pork,tropical fruit,pip fruit,nuts/prunes,other vegetables,frozen meals,margarine,newspapers"
8934,"misc. beverages,fruit/vegetable juice,canned beer,chewing gum,chocolate,shopping bags"
8935,ice cream
8936,"chocolate,candy,shopping bags"
8938,"other vegetables,fruit/vegetable juice,chewing gum"
8939,spread cheese
8940,"whole milk,whipped/sour cream,pastry,margarine,shopping bags"
